content_id,ctr,days_since_last_update,search_volume,score,reason_code,action,rank
content_364f4e67f7a0,0.07,104,720.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,233
content_36e5d52b570c,0.0,104,210.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,234
content_370f162b9110,0.0,92,140.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,235
content_37446a07e0f5,0.0,104,50.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,236
content_3870a834a28b,0.0,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,237
content_38901cfffb9b,0.0,104,40.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,238
content_38bab00f71e2,0.0,92,70.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,239
content_3918b29c9e8c,0.0,104,110.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,240
content_3921a7d7066d,0.0,104,5400.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,241
content_39248d31458f,0.0,104,110.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,242
content_393290d7af35,0.0,104,50.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,243
content_39c1b1ccc234,0.05,104,110.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,244
content_39d34923a4eb,0.03,104,110.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,245
content_3a60fa065442,0.0,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,246
content_3a79e7b36ad6,0.0,104,50.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,247
content_3ae6324ffbab,0.0,104,880.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,248
content_3aeb613ab5f7,0.03,104,170.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,249
content_3b05e62e3a87,0.06,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,250
content_3c372f0804da,0.02,104,50.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,251
content_3c5020578d4f,0.03,104,70.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,252
content_3cd91a252207,0.0,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,253
content_3cf95fa5139b,0.0,104,40.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,254
content_3d38421c0edf,0.0,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,255
content_3d49ab508c58,0.0,104,70.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,256
content_3d63611db4fd,0.0,104,50.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,257
content_3d8dbd98077e,0.0,104,2900.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,258
content_3dcf7dc53ee1,0.0,104,210.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,259
content_3df908376904,0.0,104,90.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,260
content_3e7893eabb81,0.0,104,50.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,261
content_3e8b99272731,0.0,104,70.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,262
content_3e8fe430800d,0.0,104,110.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,263
content_3edb8fc78adb,0.0,104,50.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,264
content_3f211fb434d5,0.0,104,70.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,265
content_3f7dbbd55f0c,0.0,104,14800.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,266
content_3f994be4d5c6,0.0,104,70.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,267
content_3fa23f876da6,0.04,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,268
content_4041bb7aeae0,0.0,104,90.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,269
content_4059689bfb3f,0.0,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,270
content_40e140ba2934,0.0,231,720.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,271
content_4101fc919060,0.0,104,170.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,272
content_4112028e70da,0.0,104,390.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,273
content_41fd9c8c5892,0.0,104,880.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,274
content_4236a9d487d2,0.0,104,50.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,275
content_43322b7ac25f,0.06,104,210.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,276
content_433e980f7076,0.0,104,590.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,277
content_437f7cd9b2fc,0.07,104,9900.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,278
content_43a70ba6b218,0.07,104,720.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,279
content_43aa170d2d60,0.0,104,90.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,280
content_43cb776e3a3d,0.0,104,50.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,281
content_45006f81b466,0.02,104,390.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,282
content_452b4dcb2c2a,0.0,104,390.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,283
content_452c25d5ed2e,0.0,104,170.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,284
content_454cc6654c6e,0.0,104,60500.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,285
content_4561009636c3,0.0,104,260.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,286
content_4580e66c0105,0.0,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,287
content_4595e8704e07,0.0,104,90.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,288
content_45a8b74d4be2,0.04,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,289
content_45b7ba1087e0,0.0,98,110.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,290
content_45c21c627f79,0.0,104,480.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,291
content_45c48b701376,0.0,104,720.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,292
content_45daf8d6a140,0.0,104,1000.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,293
content_4611bb5c7228,0.07,104,70.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,294
content_4618f0735a79,0.04,104,140.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,295
content_467784932d6c,0.0,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,296
content_4688b93476a1,0.0,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,297
content_46b39282a7ee,0.0,104,70.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,298
content_46d1d96a365d,0.0,104,70.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,299
content_46f490f186e9,0.0,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,300
content_479f8ec909fe,0.04,104,170.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,301
content_47bfb7230f4a,0.0,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,302
content_4830ca7ba291,0.0,104,40.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,303
content_48cecb04b88e,0.0,98,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,304
content_48e5eb18ac40,0.06,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,305
content_490609250ccd,0.0,104,50.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,306
content_4935dc08ba58,0.0,104,390.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,307
content_493a0c26b2cb,0.0,104,140.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,308
content_49434ab7ba94,0.0,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,309
content_4a0889bc5bb1,0.0,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,310
content_4a11afc55980,0.0,104,390.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,311
content_4aeb7ad6d5d3,0.06,104,6600.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,312
content_4b937b981d8c,0.0,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,313
content_4c3534d3ab5e,0.05,104,170.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,314
content_4d1295d31a4b,0.05,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,315
content_4d5822918378,0.0,104,320.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,316
content_4d7e5bd31c6c,0.04,104,90.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,317
content_4e2aaf9add7e,0.0,104,50.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,318
content_4e2fdb8a92a7,0.0,104,170.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,319
content_4e3db6ca9795,0.0,104,390.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,320
content_4e698028cde0,0.0,104,320.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,321
content_4e8fa9dda799,0.0,104,50.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,322
content_5003f178bc9f,0.0,104,50.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,323
content_50099eee4104,0.0,104,70.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,324
content_500d7264d930,0.0,104,390.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,325
content_5020ecbfa404,0.0,98,110.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,326
content_506693a2cdd2,0.0,104,1300.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,327
content_50a9f9f861c6,0.04,104,40.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,328
content_50ab111d0781,0.0,104,170.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,329
content_50ae277bd103,0.0,104,50.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,330
content_515bb44a0009,0.0,104,4400.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,331
content_516a2f944060,0.0,104,50.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,332
content_51985aaaf937,0.0,104,40.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,333
content_51a5eda310dd,0.0,104,390.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,334
content_51a6fc9647a5,0.0,104,880.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,335
content_523da2b903d0,0.0,104,880.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,336
content_5262aa2d5f6c,0.0,104,50.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,337
content_52a0f400dcc0,0.0,104,50.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,338
content_52eb26655c41,0.07,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,339
content_532855f29974,0.0,104,90.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,340
content_5396f292a07d,0.0,104,50.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,341
content_540d9c6ea373,0.04,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,342
content_545260b3ff7d,0.0,104,2900.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,343
content_54bda6d2e0dd,0.0,104,50.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,344
content_54db59b94f0d,0.0,104,90.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,345
content_551a687c85ed,0.0,104,390.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,346
content_5558a1be8de4,0.0,104,70.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,347
content_55a1a3b15410,0.0,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,348
content_5603023f7224,0.0,104,70.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,349
content_5624e482d289,0.0,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,350
content_576c6743941f,0.0,104,50.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,351
content_579414680ff1,0.0,104,50.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,352
content_57bd1d0293ad,0.0,104,140.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,353
content_57c7694dea13,0.04,104,390.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,354
content_57d6a744b837,0.0,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,355
content_584e85b1ef21,0.0,98,480.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,356
content_58c4b92b92aa,0.0,98,140.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,357
content_594686bcfe8a,0.0,104,480.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,358
content_5952e1c97e8a,0.05,104,40.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,359
content_5a3ff6c13f43,0.0,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,360
content_5a7adbb560cc,0.0,104,170.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,361
content_5ac46c8d113a,0.0,104,50.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,362
content_5aeeee0d8a7c,0.0,104,40.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,363
content_5b328cf43d53,0.0,104,1000.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,364
content_5b4f8f88151e,0.0,104,90.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,365
content_5bb7c41c3f93,0.03,104,110.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,366
content_5be5abaf52d5,0.0,104,40.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,367
content_5bf14c646967,0.0,104,50.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,368
content_5c5f024cd3a6,0.0,104,40.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,369
content_5c5fab9d41e7,0.06,104,22200.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,370
content_5c64c00bfcbd,0.06,104,50.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,371
content_5c7a9bd6cbfe,0.0,92,50.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,372
content_5c8315e9eb01,0.0,104,70.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,373
content_5ce1a9d3e4d7,0.07,102,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,374
content_5d3dfb80a423,0.07,104,140.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,375
content_5d6794f6eeb2,0.06,104,40.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,376
content_5d8cc9246c52,0.0,104,1900.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,377
content_5eb326931551,0.06,104,90.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,378
content_5ec29ae79c60,0.0,104,60500.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,379
content_5f43c51e146a,0.0,104,70.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,380
content_5fa0d2041379,0.0,104,70.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,381
content_5fb2569dc085,0.0,104,90.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,382
content_5fceb2eb588f,0.0,104,480.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,383
content_6001c2eabb75,0.0,98,480.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,384
content_6034ce79ea65,0.0,104,50.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,385
content_603c3519a065,0.0,92,50.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,386
content_603c4da795bc,0.0,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,387
content_6061fcc16d85,0.0,104,40.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,388
content_608540486d95,0.0,104,8100.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,389
content_60b0427e5a3e,0.03,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,390
content_60b1715cb390,0.0,104,2900.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,391
content_6114729d5509,0.0,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,392
content_611615ca6d4a,0.0,98,4400.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,393
content_614f5408eab2,0.0,104,110.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,394
content_6152a4af8aaf,0.0,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,395
content_61a49a6ae3db,0.0,104,170.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,396
content_61f5643dedd8,0.0,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,397
content_620e9c1f98e4,0.0,104,210.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,398
content_628818a4da4d,0.0,104,170.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,399
content_6296fa49281b,0.0,104,170.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,400
content_62a83935e642,0.0,104,70.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,401
content_62c82e9e70b8,0.0,104,880.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,402
content_62c932516457,0.07,104,1000.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,403
content_633963669c8f,0.0,104,480.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,404
content_6361dad74241,0.0,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,405
content_638236e8066e,0.0,144,140.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,406
content_63a23761bec4,0.0,104,140.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,407
content_63ac12ef4567,0.0,104,90.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,408
content_6454c6573f65,0.0,104,110.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,409
content_64fbb70a9c18,0.0,104,40.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,410
content_65b1c7d69af0,0.0,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,411
content_65ce101bd739,0.0,92,70.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,412
content_6604ce9c6b65,0.0,104,720.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,413
content_661e0e54bdd8,0.0,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,414
content_6663855f7c83,0.0,104,14800.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,415
content_66868d96318e,0.0,104,50.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,416
content_66a8801e9646,0.0,151,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,417
content_66e131a41173,0.0,98,110.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,418
content_67149679d7a4,0.0,104,70.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,419
content_672947e34836,0.0,104,110.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,420
content_674a29149cc6,0.05,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,421
content_67c4b91c38b0,0.0,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,422
content_67c7217fe254,0.0,104,110.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,423
content_67d351276f8e,0.0,104,50.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,424
content_67e3384da24b,0.0,104,3600.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,425
content_68a9fa6ae719,0.0,104,140.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,426
content_68e1ed6b7de8,0.0,104,50.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,427
content_6919e5d1471f,0.0,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,428
content_69505ac56875,0.0,104,70.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,429
content_699516b00c90,0.0,104,140.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,430
content_69d4df8e4364,0.04,104,90.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,431
content_69db4dab53e2,0.0,104,90.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,432
content_69e07bfa6f0a,0.04,104,880.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,433
content_69e92ae08f64,0.0,104,140.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,434
content_69faa696c34b,0.0,104,40.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,435
content_6a25644725d2,0.0,104,70.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,436
content_6a91f92e0e91,0.0,104,70.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,437
content_6a96ab0bd63c,0.0,104,90.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,438
content_6aa43079fb0c,0.07,104,70.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,439
content_6ab62ef71fcb,0.0,104,140.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,440
content_6ac4f42e1429,0.0,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,441
content_6b41450ae50c,0.0,104,27100.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,442
content_6b44ba0d2dd9,0.0,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,443
content_6b5196195b13,0.0,104,210.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,444
content_6b5f0ad50076,0.0,92,50.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,445
content_6c3dbc355efa,0.0,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,446
content_6c4878bc9fe1,0.0,104,260.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,447
content_6c8509f56acd,0.0,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,448
content_6ca73c6b0d9c,0.0,104,110.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,449
content_6cb1ccf2085a,0.0,104,2900.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,450
content_6d077b964b59,0.0,104,70.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,451
content_6d6a4ec00ac2,0.0,104,260.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,452
content_6d865ecb282a,0.0,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,453
content_6da155bd3cbb,0.0,104,40.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,454
content_6dca21a8447a,0.06,104,2400.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,455
content_6dffb8bfe857,0.06,104,70.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,456
content_6e6694b67eb6,0.0,104,50.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,457
content_6e795d276edb,0.0,104,390.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,458
content_6e8a6add9d27,0.0,104,40.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,459
content_6efb8fa48ebe,0.0,151,210.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,460
content_6f22c65f2250,0.03,104,50.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,461
content_6f9b4c2b2615,0.0,104,30.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,462
content_6fd8fafe34fc,0.0,104,40.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,463
content_6ffa9ddafe25,0.0,104,140.0,4,LOW_CTR+STALE+HIGH_VOLUME,REFRESH_REVIEW,464
